-0.6449413791811813, 0.007570963029553887
-0.559418661272802, 0.0069839307787391905
-0.3375810016106673, 0.006192830655129801
-0.21397160729669995, 0.005903584672435111
-0.09902236206315296, 0.005825148893134069
0.011641757500842953, 0.005788740307899769
0.2583511255946367, 0.005928531295651206
0.46199947559650933, 0.006784357793010461
0.6570775742592803, 0.007724238678503206
0.8729819829943444, 0.009299022362063158
1.075701389669251, 0.011464658950443875
1.2572648612203623, 0.013460164063377918
